Date,Close,High,Low,Open,Volume
2024-01-01,314.4082946777344,315.74566650390625,308.09674072265625,312.38592529296875,910568057
2024-01-02,312.10382080078125,320.9332275390625,308.35064697265625,314.2675476074219,1133024158
2024-01-03,316.6612854003906,332.74920654296875,301.419189453125,312.151611328125,1927148986
2024-01-04,323.6000061035156,323.8224792480469,312.14544677734375,316.62445068359375,1285291962
2024-01-05,317.4502868652344,327.0423278808594,310.6506652832031,323.6202392578125,1257230413
2024-01-06,307.79449462890625,317.8272705078125,301.3959655761719,317.49517822265625,1051283820
2024-01-07,302.8905334472656,309.88238525390625,301.0862121582031,307.7940673828125,817795075
2024-01-08,304.5003967285156,308.2834777832031,290.8804016113281,302.90350341796875,1141697708
2024-01-09,300.9761047363281,306.6708068847656,296.5199890136719,304.4752502441406,1374376391
2024-01-10,305.0968322753906,309.6028747558594,290.1220397949219,300.98260498046875,1199728038
2024-01-11,308.7015075683594,316.7200622558594,302.64752197265625,305.2237854003906,1326827289
2024-01-12,296.6304626464844,312.68658447265625,290.7372741699219,308.6283264160156,1198386629
2024-01-13,302.227294921875,302.9240417480469,291.5197448730469,296.62542724609375,816347256
2024-01-14,299.05133056640625,306.5023193359375,299.0142517089844,302.22711181640625,787643004
2024-01-15,317.5672607421875,319.5900573730469,299.02581787109375,299.02581787109375,1667214322
2024-01-16,315.22625732421875,318.7459411621094,313.5428466796875,317.5467834472656,1143877764
2024-01-17,309.08538818359375,315.92755126953125,307.3587646484375,315.1612243652344,1206464161
2024-01-18,313.2928771972656,315.1431884765625,305.7171630859375,309.0931091308594,1105813150
2024-01-19,314.3004455566406,315.64007568359375,306.3778381347656,313.2928771972656,1036123822
2024-01-20,316.96038818359375,316.96038818359375,312.3036193847656,314.30023193359375,694855739
2024-01-21,318.3186950683594,321.2838134765625,316.22259521484375,316.9617614746094,723174009
2024-01-22,305.43701171875,319.7400817871094,304.5782165527344,318.37908935546875,948987847
2024-01-23,298.4039001464844,311.1738586425781,291.0572814941406,305.4375,1065495592
2024-01-24,293.0914306640625,300.3409729003906,290.8543395996094,298.4072265625,960725208
2024-01-25,291.9192810058594,296.052490234375,287.7281494140625,293.0929870605469,1086918042
2024-01-26,302.3179931640625,303.7918395996094,290.87738037109375,291.9390563964844,964268733
2024-01-27,305.8248291015625,307.41143798828125,302.0614318847656,302.3171691894531,691653061
2024-01-28,304.9756164550781,308.7686462402344,303.2923583984375,305.7743835449219,782354766
2024-01-29,310.7080078125,310.7130126953125,304.60357666015625,305.0214538574219,824640185
2024-01-30,307.4627380371094,312.96221923828125,306.9179382324219,310.7080078125,777667889
2024-01-31,300.35107421875,307.864990234375,298.96063232421875,307.4723815917969,814318731
2024-02-01,300.1759033203125,301.8831787109375,296.5621337890625,300.35107421875,754502530
2024-02-02,301.15496826171875,304.2850646972656,299.9427795410156,300.1639099121094,699579739
2024-02-03,299.7367248535156,303.5091552734375,299.62506103515625,301.181396484375,606345017
2024-02-04,304.7341613769531,307.4093322753906,298.2126159667969,299.7156677246094,818836774
2024-02-05,300.8540344238281,306.52313232421875,299.54913330078125,304.71844482421875,826414727
2024-02-06,302.71014404296875,303.5723571777344,300.63946533203125,300.8583679199219,680038428
2024-02-07,307.63458251953125,308.47808837890625,300.84954833984375,302.71160888671875,776516914
2024-02-08,318.87188720703125,320.4073486328125,307.5062255859375,307.57354736328125,1206142745
2024-02-09,323.84228515625,325.64459228515625,318.202392578125,318.9233703613281,1094700959
2024-02-10,323.1338806152344,325.42669677734375,319.5799560546875,323.8716125488281,737748174
2024-02-11,320.78753662109375,324.768310546875,320.30938720703125,323.103515625,706320478
2024-02-12,327.9446105957031,331.4398498535156,315.93243408203125,320.80401611328125,982444950
2024-02-13,324.86822509765625,329.2057800292969,319.4844055175781,327.9324035644531,886487720
2024-02-14,334.2459716796875,334.369140625,323.8765869140625,324.8655700683594,887463520
2024-02-15,354.7108154296875,365.13311767578125,333.8529968261719,334.21087646484375,1744161787
2024-02-16,360.890380859375,365.56207275390625,351.70159912109375,354.68756103515625,1461675119
2024-02-17,352.9081115722656,363.28179931640625,349.043212890625,360.8729553222656,1101515839
2024-02-18,349.6799621582031,358.00885009765625,349.6799621582031,352.9129943847656,959954204
2024-02-19,351.8070983886719,355.6981201171875,349.623779296875,349.67828369140625,1290009052
2024-02-20,354.8639221191406,360.3736267089844,346.0740051269531,351.8079528808594,1489888631
2024-02-21,378.5373229980469,379.0655212402344,351.4012451171875,354.8638610839844,2264483250
2024-02-22,382.009765625,386.5940856933594,374.3027038574219,378.7139587402344,2002118598
2024-02-23,375.319091796875,385.45794677734375,369.40008544921875,381.9831237792969,1755398357
2024-02-24,381.7427978515625,383.0736999511719,371.9991455078125,375.3238220214844,1088410661
2024-02-25,388.5517272949219,390.4501037597656,378.1285705566406,381.74261474609375,1324081579
2024-02-26,401.6438903808594,404.4400939941406,382.2568664550781,388.5350036621094,2011146388
2024-02-27,394.9956359863281,403.74005126953125,390.9178771972656,401.6438903808594,1750697179
2024-02-28,415.7716064453125,427.04681396484375,394.66107177734375,394.95172119140625,2323818531
2024-02-29,399.7787170410156,419.7790222167969,392.3798828125,415.5836181640625,2058367303
2024-03-01,407.8107604980469,408.55279541015625,399.4783020019531,399.67242431640625,1527194519
2024-03-02,410.9858703613281,414.84515380859375,406.5416564941406,407.8048400878906,1520439801
2024-03-03,414.3810729980469,416.6257019042969,405.0853271484375,410.9778137207031,1810575392
2024-03-04,419.0354309082031,423.8005676269531,411.4765319824219,414.4140319824219,2111212949
2024-03-05,394.6617431640625,427.0828857421875,363.22064208984375,419.0164489746094,3319029162
2024-03-06,429.011962890625,433.4255065917969,386.2295227050781,394.6649475097656,3281109608
2024-03-07,475.2906494140625,477.2071838378906,423.7870178222656,429.011962890625,3328990543
2024-03-08,488.09417724609375,489.57855224609375,464.8338623046875,475.2777099609375,3644157779
2024-03-09,489.56182861328125,494.0759582519531,482.640625,488.09271240234375,2314944823
2024-03-10,529.374755859375,537.415283203125,486.8355407714844,489.5409240722656,4507153439
2024-03-11,522.718017578125,532.7896728515625,509.9839172363281,529.4474487304688,3950105375
2024-03-12,537.86572265625,547.018310546875,521.9139404296875,522.718994140625,4381078189
2024-03-13,630.5613403320312,631.1683959960938,532.0458984375,537.86572265625,5717769152
2024-03-14,602.9887084960938,630.9562377929688,569.2069091796875,630.5613403320312,4918366892
2024-03-15,632.8027954101562,634.2008056640625,547.7039794921875,602.9675903320312,5849156503
2024-03-16,576.7752075195312,641.4811401367188,571.286865234375,632.8027954101562,3952760767
2024-03-17,571.0855712890625,589.6356811523438,550.1432495117188,576.7752075195312,3512190982
2024-03-18,554.55712890625,586.5149536132812,540.8463134765625,571.0855712890625,3982384372
2024-03-19,507.0765686035156,559.8604125976562,498.5623474121094,554.55712890625,4346763421
2024-03-20,556.7005004882812,558.9464721679688,501.1168518066406,507.0864562988281,3177352364
2024-03-21,553.2482299804688,570.05322265625,541.6550903320312,556.7005004882812,2595135487
2024-03-22,551.778564453125,587.7314453125,535.97265625,553.2482299804688,2949959002
2024-03-23,551.8795166015625,567.544677734375,544.9212646484375,551.778564453125,1962524597
2024-03-24,567.9948120117188,572.4882202148438,549.5263061523438,551.8795166015625,1745465728
2024-03-25,587.4276123046875,597.6621704101562,565.1378784179688,567.9948120117188,2490221265
2024-03-26,580.1505126953125,597.0130004882812,572.8078002929688,587.4276123046875,2086911757
2024-03-27,574.5115966796875,584.9867553710938,565.5116577148438,580.1593017578125,1983797879
2024-03-28,583.2708740234375,591.3146362304688,574.2017822265625,574.5115966796875,1986567688
2024-03-29,612.657958984375,619.9725952148438,582.4693603515625,583.2867431640625,2788931743
2024-03-30,601.016357421875,612.9949340820312,597.6298217773438,612.66015625,1750650703
2024-03-31,606.9086303710938,608.6642456054688,600.8792724609375,601.005126953125,1456592924
2024-04-01,576.3966674804688,607.6455688476562,570.0531616210938,606.90869140625,2020241864
2024-04-02,550.6814575195312,578.1329956054688,546.8681640625,576.3765869140625,2480273065
2024-04-03,562.0196533203125,567.9979858398438,540.246826171875,550.6814575195312,2096610785
2024-04-04,585.4415283203125,597.8353271484375,561.34912109375,562.0196533203125,2340488273
2024-04-05,578.9669189453125,591.3327026367188,565.7509765625,585.4832153320312,1983792648
2024-04-06,585.966796875,590.6022338867188,575.9175415039062,578.9669189453125,1328988130
2024-04-07,584.1021728515625,590.8859252929688,578.7191162109375,585.966796875,1374676397
2024-04-08,586.9009399414062,600.8928833007812,577.9833374023438,584.1021728515625,1739232272
2024-04-09,580.830322265625,589.666748046875,574.1403198242188,586.9009399414062,1988165022
2024-04-10,610.0839233398438,610.4829711914062,574.46142578125,580.830322265625,1654268255
2024-04-11,604.893798828125,617.4686279296875,592.6021728515625,610.0839233398438,1299527568
