Date,Close,High,Low,Open,Volume
2013-01-02,0.29351451992988586,0.2937452811297435,0.2886687823012147,0.2898225332853164,478836000
2013-01-03,0.29374533891677856,0.2969758313047444,0.29028408528355854,0.29351457767152445,298888000
2013-01-04,0.30343693494796753,0.30435992510801113,0.29328390564946566,0.29420689580950926,524968000
2013-01-07,0.2946682572364807,0.30412902587001495,0.29259151656453025,0.30320603612861297,610732000
2013-01-08,0.2882073223590851,0.29628360850560714,0.28613058114068746,0.2953605910137422,466424000
2013-01-09,0.28174635767936707,0.2918993867643939,0.279900377398093,0.2905148740458345,695020000
2013-01-10,0.28220778703689575,0.28566904018235073,0.2805925135629409,0.2842845279211308,506368000
2013-01-11,0.28174635767936707,0.283592365468245,0.27897735974985205,0.2833616316868877,513172000
2013-01-14,0.28151556849479675,0.28359230965632237,0.2782850486231366,0.28359230965632237,305684000
2013-01-15,0.2764389216899872,0.28013093494504443,0.27482367620624465,0.28013093494504443,375888000
2013-01-16,0.2789772152900696,0.28128471695439716,0.27597745762492576,0.27597745762492576,337376000
2013-01-17,0.2826693058013916,0.28382305694720966,0.2792080523639375,0.27990030855294773,580736000
2013-01-18,0.2808232605457306,0.28266926763128425,0.2773620075756651,0.28266926763128425,397088000
2013-01-22,0.2794388234615326,0.2831308386249704,0.278054338405944,0.2805925747616568,308224000
2013-01-23,0.27990037202835083,0.2805926008667466,0.2769006128674234,0.2803618670898158,421808000
2013-01-24,0.28128474950790405,0.2824385004735932,0.2775927354146617,0.27897724757652576,396980000
2013-01-25,0.28636133670806885,0.2865920704457571,0.2803618194065966,0.2817463043555219,393920000
2013-01-28,0.2909764051437378,0.29282241298666806,0.2870536281621592,0.28774588454170863,422492000
2013-01-29,0.28474605083465576,0.290514806644253,0.2835922996727363,0.28982257795317934,388872000
2013-01-30,0.2842845916748047,0.28889959690370587,0.2833616016320648,0.28497684796066003,287592000
2013-01-31,0.28290003538131714,0.287515067404573,0.28105405558113083,0.2842845477390536,470544000
2013-02-01,0.28543832898139954,0.2863613464864667,0.28290006522696426,0.2852075677282328,288816000
2013-02-04,0.2805926203727722,0.2895918984811594,0.28036188657980143,0.2838231410428107,511744000
2013-02-05,0.28705349564552307,0.28866876895465815,0.28105400731013563,0.2819769970517054,367296000
2013-02-06,0.28474605083465576,0.2870535531584947,0.27851580006181026,0.280131046186978,530688000
2013-02-07,0.2835923433303833,0.28613060728039835,0.28082334561702255,0.28382310460133076,440000000
2013-02-08,0.28543832898139954,0.2877458314826681,0.2835923214788647,0.28543832898139954,307232000
2013-02-11,0.2886688709259033,0.29166862990704717,0.2849768556402491,0.2877458533506889,408308000
2013-02-12,0.2868227958679199,0.2900532878528676,0.28566904480078215,0.28613053972611824,277804000
2013-02-13,0.28543832898139954,0.2923608364852053,0.28451533898393194,0.2870535752307676,856396000
2013-02-14,0.29374533891677856,0.2939761001620327,0.27805431694466143,0.28151557057788146,882096000
2013-02-15,0.29374533891677856,0.29512985137310604,0.28728432663324815,0.2930530826886148,733860000
2013-02-19,0.2898225784301758,0.29420682184964636,0.28797657106654695,0.2939760881214412,433552000
2013-02-20,0.2856691777706146,0.29536068574413865,0.28474615998271213,0.29074567932745027,713012000
2013-02-21,0.2835923433303833,0.28843810995946595,0.2829000870251427,0.2852075897042103,580408000
2013-02-22,0.2888997495174408,0.2891305109038279,0.2838232465854641,0.2854384937673273,370148000
2013-02-25,0.28382304310798645,0.2918993007349141,0.2833615481736812,0.2895917985557919,644444000
2013-02-26,0.2871894836425781,0.2888146393740001,0.28347481824816406,0.2844034984349465,487504000
2013-02-27,0.29252925515174866,0.2946187644603335,0.28649293182875213,0.28718943493161375,476980000
2013-02-28,0.2939223647117615,0.29833350645375517,0.2904398756492308,0.29160070533674104,591392000
2013-03-01,0.29508310556411743,0.2960117579640084,0.28927895887391225,0.2918327668117898,389396000
2013-03-04,0.2939223647117615,0.29670835042651345,0.29067202498091516,0.2929936843559356,353680000
2013-03-05,0.2971726059913635,0.29763693222051074,0.29415444398737245,0.29554745035117025,366168000
2013-03-06,0.2969403862953186,0.30181585205967787,0.29554738026187327,0.29902986766913686,342928000
2013-03-07,0.29624393582344055,0.3015837563303064,0.29461878028039995,0.2985655945067427,314824000
2013-03-08,0.2976369559764862,0.29902996245146723,0.2955474739403732,0.2969404804153542,246464000
2013-03-11,0.29485100507736206,0.2960118347163926,0.2922971688009503,0.294618855755373,299748000
2013-03-12,0.29577961564064026,0.2967082680623157,0.2916006243903904,0.2943866093317719,310856000
2013-03-13,0.29577961564064026,0.3008872593125655,0.2929936030229036,0.29577961564064026,485840000
2013-03-14,0.29601171612739563,0.29856555138068314,0.29415438391376386,0.29763687143569195,383304000
2013-03-15,0.2934579849243164,0.29601179316589427,0.29229712777187106,0.29601179316589427,355776000
2013-03-18,0.2913685142993927,0.2941544998800003,0.28927903203302735,0.29160069129626065,298312000
2013-03-19,0.28951114416122437,0.29299363260869327,0.2874216621632862,0.29160065383552053,355480000
2013-03-20,0.29299357533454895,0.2939222553448178,0.2897432644894892,0.29229707224593543,340588000
2013-03-21,0.2883502244949341,0.2918327118532277,0.2878858983824315,0.2913683857407251,339032000
2013-03-22,0.2897432744503021,0.29090410374578085,0.2881181189719026,0.2892789482673813,232476000
2013-03-25,0.2881181836128235,0.29160067228057546,0.28602867380635644,0.2913684952988481,362076000
2013-03-26,0.2902076542377472,0.29043983121027,0.2876538182454311,0.2888146477553278,232540000
2013-03-27,0.29369017481803894,0.2953153307739768,0.2883503529545044,0.28904685627172394,254944000
2013-03-28,0.2978689968585968,0.2981011737238038,0.2909040230185375,0.29299350410001695,349276000
2013-04-01,0.2881181836128235,0.2971726430784348,0.28602867380635644,0.2971726430784348,442828000
2013-04-02,0.2851000726222992,0.2890468882885714,0.28324273946276973,0.2883503848942023,371524000
2013-04-03,0.2816174626350403,0.286260779705712,0.27952795334742625,0.2846355965898946,353156000
2013-04-04,0.284403532743454,0.28533218536590493,0.27976021427847697,0.28068886690092787,294676000
2013-04-05,0.2892790734767914,0.2892790734767914,0.27952808103313975,0.2802245844471671,551352000
2013-04-08,0.28858253359794617,0.2895111862483959,0.28324271166695514,0.2895111862483959,326660000
2013-04-09,0.2932259440422058,0.29531542699833135,0.28672529042394646,0.288814773380072,380584000
2013-04-10,0.2978689968585968,0.2983333229126649,0.2927613549111558,0.29345785783043093,384688000
2013-04-11,0.2964760959148407,0.298333428464593,0.285564305240035,0.2936901109283901,969220000
2013-04-12,0.30390551686286926,0.3071558290382425,0.2953153547147069,0.2978691911927601,770548000
2013-04-15,0.2976369559764862,0.3039054574375423,0.29577965091165614,0.3029767772287688,430420000
2013-04-16,0.3008873462677002,0.30297682865849884,0.2987978362005384,0.3004230199226742,468844000
2013-04-17,0.2969403862953186,0.30135152594064596,0.29508305414284136,0.298565541550105,532948000
2013-04-18,0.291136234998703,0.2994942164799344,0.291136234998703,0.2976368841867328,402548000
2013-04-19,0.29183265566825867,0.2927613353908195,0.2871893400844864,0.29090400362204183,303028000
2013-04-22,0.29229703545570374,0.2948508705670617,0.28927890191217953,0.2916005601311053,245568000
