Date,Close,High,Low,Open,Volume
2013-01-02,22.40696144104004,22.496198827783704,22.025668938884237,22.10679510193991,52899300
2013-01-03,22.106794357299805,22.431297451239146,22.033780967744352,22.41507190970398,48294400
2013-01-04,21.69305992126465,22.17981550613428,21.68494714765893,22.123027638247603,52521100
2013-01-07,21.652490615844727,21.80662862257088,21.611926760901383,21.717391236401227,37110400
2013-01-08,21.53891372680664,21.7336171390602,21.465900334049774,21.701166054566983,44703100
2013-01-09,21.660608291625977,21.701170608401334,21.547031019419215,21.6768322899242,49047900
2013-01-10,21.465906143188477,21.88776107164614,21.327993638828815,21.620045741539027,71431300
2013-01-11,21.76607322692871,21.847199415224658,21.319881512331,21.49024511513449,55512100
2013-01-14,21.81473731994629,21.96887684524178,21.709274411493098,21.822850089420008,48324400
2013-01-15,22.07434844970703,22.139250631064453,21.766070825025118,21.766070825025118,48244500
2013-01-16,21.93642807006836,22.09056605331895,21.912089760809135,22.02566544264696,41077400
2013-01-17,22.106794357299805,22.28527067212824,21.952654807421315,22.058119280047105,51685900
2013-01-18,22.106794357299805,22.139245440370143,21.93643081323895,21.98510589049165,52167700
2013-01-22,22.025667190551758,22.26904566040011,21.90397872930395,22.147355651799565,58650600
2013-01-23,22.398847579956055,22.4231843445414,22.066231720232167,22.066231720232167,50387700
2013-01-24,22.415075302124023,22.77202953315711,22.285274044903453,22.47186470609193,101739300
2013-01-25,22.617883682250977,22.90182443386928,22.220367248926394,22.374506779351066,81847700
2013-01-28,22.642230987548828,22.901833533079724,22.520542487750376,22.72335716986554,56056500
2013-01-29,22.723350524902344,22.82070067733182,22.3907346672882,22.569210978310764,49242600
2013-01-30,22.593551635742188,22.86937967518329,22.52053824016349,22.72335288402589,43580500
2013-01-31,22.2690486907959,22.690901977371027,22.2284848332915,22.54487673241403,50530000
2013-02-01,22.6584529876709,22.755803153334085,22.350173852580514,22.447525565596685,55565900
2013-02-04,22.260936737060547,22.731466669926085,22.244711193462734,22.609778187648498,50540000
